Employee #,Last Name,First Name,Date,Time-in,Time-out,"Hours 
Worked",Week
10003,San Jose,Brad ,30-Nov-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,30-Nov-22,0:00,0:00,fixed,
10005,Romualdez,Alice,30-Nov-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,30-Nov-22,0:00,0:00,fixed,
10007,Farala,Martha,30-Nov-22,0:00,0:00,fixed,
10008,Martinez,Leila,30-Nov-22,0:00,0:00,fixed,
10009,San Jose,Allison ,30-Nov-22,0:00,0:00,fixed,
10010,Rosario,Cydney ,30-Nov-22,0:00,0:00,fixed,
10011,Lopez,Josie ,30-Nov-22,0:00,0:00,fixed,
10012,De Leon,Selena ,30-Nov-22,0:00,0:00,0.00,
10013,Romualdez,Fredrick ,30-Nov-22,0:00,0:00,fixed,
10014,Bautista,Mark ,30-Nov-22,0:00,0:00,fixed,
10015,Lazaro,Darlene ,30-Nov-22,0:00,0:00,fixed,
10016,Delos Santos,Kolby ,30-Nov-22,0:00,0:00,fixed,
10017,Santos,Vella ,30-Nov-22,0:00,0:00,fixed,
10018,Del Rosario,Tomas,30-Nov-22,0:00,0:00,fixed,
10019,Tolentino,Jacklyn ,30-Nov-22,0:00,0:00,fixed,
10020,Gutierrez,Percival ,30-Nov-22,0:00,0:00,fixed,
10021,Manalaysay,Garfield ,30-Nov-22,0:00,0:00,fixed,
10022,Villegas,Lizeth ,30-Nov-22,0:00,0:00,fixed,
10023,Ramos,Carol ,30-Nov-22,0:00,0:00,fixed,
10024,Maceda,Emelia ,30-Nov-22,0:00,0:00,fixed,
10025,Aguilar,Delia ,30-Nov-22,0:00,0:00,fixed,
10001,Crisostomo,Jose,12-Jan-22,8:00,17:00,8.00,
10002,Mata,Christian,12-Jan-22,8:00,17:00,8.00,
10003,San Jose,Brad ,12-Jan-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,12-Jan-22,8:00,17:00,8.00,
10005,Romualdez,Alice,12-Jan-22,8:15,17:00,7.75,
10006,Atienza,Rosie ,12-Jan-22,8:00,17:00,8.00,
10007,Farala,Martha,12-Jan-22,8:00,17:00,8.00,
10008,Martinez,Leila,12-Jan-22,8:00,17:00,8.00,
10009,San Jose,Allison ,12-Jan-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,12-Jan-22,8:00,17:00,8.00,
10011,Lopez,Josie ,12-Jan-22,10:30,17:00,5.50,
10012,De Leon,Selena ,12-Jan-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,12-Jan-22,8:00,17:00,8.00,
10014,Bautista,Mark ,12-Jan-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,12-Jan-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,12-Jan-22,8:00,17:00,8.00,
10017,Santos,Vella ,12-Jan-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,12-Jan-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,12-Jan-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,12-Jan-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,12-Jan-22,13:00,17:00,3.00,
10022,Villegas,Lizeth ,12-Jan-22,8:00,17:00,8.00,
10023,Ramos,Carol ,12-Jan-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,12-Jan-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,12-Jan-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,12-Feb-22,8:00,17:00,8.00,
10002,Mata,Christian,12-Feb-22,8:00,17:00,8.00,
10003,San Jose,Brad ,12-Feb-22,11:30,17:00,4.50,
10004,Salcedo,Anthony,12-Feb-22,8:00,17:00,8.00,
10005,Romualdez,Alice,12-Feb-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,12-Feb-22,8:00,17:00,8.00,
10007,Farala,Martha,12-Feb-22,8:00,17:00,8.00,
10008,Martinez,Leila,12-Feb-22,8:10,17:00,7.83,
10009,San Jose,Allison ,12-Feb-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,12-Feb-22,8:00,17:00,8.00,
10011,Lopez,Josie ,12-Feb-22,8:00,17:00,8.00,
10012,De Leon,Selena ,12-Feb-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,12-Feb-22,8:00,17:00,8.00,
10014,Bautista,Mark ,12-Feb-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,12-Feb-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,12-Feb-22,8:00,17:00,8.00,
10017,Santos,Vella ,12-Feb-22,8:05,17:00,7.92,
10018,Del Rosario,Tomas,12-Feb-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,12-Feb-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,12-Feb-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,12-Feb-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,12-Feb-22,8:00,17:00,8.00,
10023,Ramos,Carol ,12-Feb-22,9:00,17:00,7.00,
10024,Maceda,Emelia ,12-Feb-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,12-Feb-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,12-May-22,8:00,17:00,8.00,
10002,Mata,Christian,12-May-22,8:00,17:00,8.00,
10003,San Jose,Brad ,12-May-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,12-May-22,8:00,17:00,8.00,
10005,Romualdez,Alice,12-May-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,12-May-22,8:00,17:00,8.00,
10007,Farala,Martha,12-May-22,8:00,17:00,8.00,
10008,Martinez,Leila,12-May-22,8:00,17:00,8.00,
10009,San Jose,Allison ,12-May-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,12-May-22,8:00,17:00,8.00,
10011,Lopez,Josie ,12-May-22,8:00,17:00,8.00,
10012,De Leon,Selena ,12-May-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,12-May-22,8:00,17:00,8.00,
10014,Bautista,Mark ,12-May-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,12-May-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,12-May-22,8:00,17:00,8.00,
10017,Santos,Vella ,12-May-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,12-May-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,12-May-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,12-May-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,12-May-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,12-May-22,8:00,17:00,8.00,
10023,Ramos,Carol ,12-May-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,12-May-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,12-May-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,12-Jun-22,8:00,17:00,8.00,
10002,Mata,Christian,12-Jun-22,8:00,17:00,8.00,
10003,San Jose,Brad ,12-Jun-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,12-Jun-22,8:00,17:00,8.00,
10005,Romualdez,Alice,12-Jun-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,12-Jun-22,8:00,17:00,8.00,
10007,Farala,Martha,12-Jun-22,8:00,17:00,8.00,
10008,Martinez,Leila,12-Jun-22,8:00,17:00,8.00,
10009,San Jose,Allison ,12-Jun-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,12-Jun-22,8:00,17:00,8.00,
10011,Lopez,Josie ,12-Jun-22,8:00,17:00,8.00,
10012,De Leon,Selena ,12-Jun-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,12-Jun-22,10:00,17:00,6.00,
10014,Bautista,Mark ,12-Jun-22,10:00,17:00,6.00,
10015,Lazaro,Darlene ,12-Jun-22,10:00,17:00,6.00,
10016,Delos Santos,Kolby ,12-Jun-22,10:00,17:00,6.00,
10017,Santos,Vella ,12-Jun-22,10:00,17:00,6.00,
10018,Del Rosario,Tomas,12-Jun-22,10:00,17:00,6.00,
10019,Tolentino,Jacklyn ,12-Jun-22,10:00,17:00,6.00,
10020,Gutierrez,Percival ,12-Jun-22,10:00,17:00,6.00,
10021,Manalaysay,Garfield ,12-Jun-22,10:00,17:00,6.00,
10022,Villegas,Lizeth ,12-Jun-22,10:00,17:00,6.00,
10023,Ramos,Carol ,12-Jun-22,10:00,17:00,6.00,
10024,Maceda,Emelia ,12-Jun-22,10:00,17:00,6.00,
10025,Aguilar,Delia ,12-Jun-22,10:00,17:00,6.00,
10001,Crisostomo,Jose,12-Jul-22,8:00,17:00,8.00,
10002,Mata,Christian,12-Jul-22,8:00,17:00,8.00,
10003,San Jose,Brad ,12-Jul-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,12-Jul-22,8:00,17:00,8.00,
10005,Romualdez,Alice,12-Jul-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,12-Jul-22,8:00,17:00,8.00,
10007,Farala,Martha,12-Jul-22,8:00,17:00,8.00,
10008,Martinez,Leila,12-Jul-22,8:00,17:00,8.00,
10009,San Jose,Allison ,12-Jul-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,12-Jul-22,8:00,17:00,8.00,
10011,Lopez,Josie ,12-Jul-22,8:00,17:00,8.00,
10012,De Leon,Selena ,12-Jul-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,12-Jul-22,8:00,17:00,8.00,
10014,Bautista,Mark ,12-Jul-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,12-Jul-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,12-Jul-22,8:00,17:00,8.00,
10017,Santos,Vella ,12-Jul-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,12-Jul-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,12-Jul-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,12-Jul-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,12-Jul-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,12-Jul-22,8:00,17:00,8.00,
10023,Ramos,Carol ,12-Jul-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,12-Jul-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,12-Jul-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,12-Aug-22,0:00,0:00,fixed,
10002,Mata,Christian,12-Aug-22,0:00,0:00,fixed,
10003,San Jose,Brad ,12-Aug-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,12-Aug-22,0:00,0:00,fixed,
10005,Romualdez,Alice,12-Aug-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,12-Aug-22,0:00,0:00,fixed,
10007,Farala,Martha,12-Aug-22,0:00,0:00,fixed,
10008,Martinez,Leila,12-Aug-22,0:00,0:00,fixed,
10009,San Jose,Allison ,12-Aug-22,0:00,0:00,fixed,
10010,Rosario,Cydney ,12-Aug-22,0:00,0:00,fixed,
10011,Lopez,Josie ,12-Aug-22,0:00,0:00,fixed,
10012,De Leon,Selena ,12-Aug-22,0:00,0:00,0.00,
10013,Romualdez,Fredrick ,12-Aug-22,0:00,0:00,fixed,
10014,Bautista,Mark ,12-Aug-22,0:00,0:00,fixed,
10015,Lazaro,Darlene ,12-Aug-22,0:00,0:00,fixed,
10016,Delos Santos,Kolby ,12-Aug-22,0:00,0:00,fixed,
10017,Santos,Vella ,12-Aug-22,0:00,0:00,fixed,
10018,Del Rosario,Tomas,12-Aug-22,0:00,0:00,fixed,
10019,Tolentino,Jacklyn ,12-Aug-22,0:00,0:00,fixed,
10020,Gutierrez,Percival ,12-Aug-22,0:00,0:00,fixed,
10021,Manalaysay,Garfield ,12-Aug-22,0:00,0:00,fixed,
10022,Villegas,Lizeth ,12-Aug-22,0:00,0:00,fixed,
10023,Ramos,Carol ,12-Aug-22,0:00,0:00,fixed,
10024,Maceda,Emelia ,12-Aug-22,0:00,0:00,fixed,
10025,Aguilar,Delia ,12-Aug-22,0:00,0:00,fixed,
10001,Crisostomo,Jose,12-Sep-22,8:00,17:00,8.00,
10002,Mata,Christian,12-Sep-22,8:00,17:00,8.00,
10003,San Jose,Brad ,12-Sep-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,12-Sep-22,8:00,17:00,8.00,
10005,Romualdez,Alice,12-Sep-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,12-Sep-22,8:00,17:00,8.00,
10007,Farala,Martha,12-Sep-22,8:00,17:00,8.00,
10008,Martinez,Leila,12-Sep-22,8:00,17:00,8.00,
10009,San Jose,Allison ,12-Sep-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,12-Sep-22,8:00,17:00,8.00,
10011,Lopez,Josie ,12-Sep-22,8:00,17:00,8.00,
10012,De Leon,Selena ,12-Sep-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,12-Sep-22,8:00,17:00,8.00,
10014,Bautista,Mark ,12-Sep-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,12-Sep-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,12-Sep-22,8:00,17:00,8.00,
10017,Santos,Vella ,12-Sep-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,12-Sep-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,12-Sep-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,12-Sep-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,12-Sep-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,12-Sep-22,8:00,17:00,8.00,
10023,Ramos,Carol ,12-Sep-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,12-Sep-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,12-Sep-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,12-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,12-Dec-22,8:00,17:00,8.00,
10003,San Jose,Brad ,12-Dec-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,12-Dec-22,8:00,17:00,8.00,
10005,Romualdez,Alice,12-Dec-22,8:15,17:00,7.75,
10006,Atienza,Rosie ,12-Dec-22,8:00,17:00,8.00,
10007,Farala,Martha,12-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,12-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,12-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,12-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,12-Dec-22,10:30,17:00,5.50,
10012,De Leon,Selena ,12-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,12-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,12-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,12-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,12-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,12-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,12-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,12-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,12-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,12-Dec-22,13:00,17:00,3.00,
10022,Villegas,Lizeth ,12-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,12-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,12-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,12-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,13-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,13-Dec-22,8:00,17:00,8.00,
10003,San Jose,Brad ,13-Dec-22,11:30,17:00,4.50,
10004,Salcedo,Anthony,13-Dec-22,8:00,17:00,8.00,
10005,Romualdez,Alice,13-Dec-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,13-Dec-22,8:00,17:00,8.00,
10007,Farala,Martha,13-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,13-Dec-22,8:10,17:00,7.83,
10009,San Jose,Allison ,13-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,13-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,13-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,13-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,13-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,13-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,13-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,13-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,13-Dec-22,8:05,17:00,7.92,
10018,Del Rosario,Tomas,13-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,13-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,13-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,13-Dec-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,13-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,13-Dec-22,9:00,17:00,7.00,
10024,Maceda,Emelia ,13-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,13-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,14-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,14-Dec-22,8:00,17:00,8.00,
10003,San Jose,Brad ,14-Dec-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,14-Dec-22,8:00,17:00,8.00,
10005,Romualdez,Alice,14-Dec-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,14-Dec-22,8:00,17:00,8.00,
10007,Farala,Martha,14-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,14-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,14-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,14-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,14-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,14-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,14-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,14-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,14-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,14-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,14-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,14-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,14-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,14-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,14-Dec-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,14-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,14-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,14-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,14-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,15-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,15-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,15-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,15-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,15-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,15-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,15-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,15-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,15-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,15-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,15-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,15-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,15-Dec-22,10:00,17:00,6.00,
10014,Bautista,Mark ,15-Dec-22,10:00,17:00,6.00,
10015,Lazaro,Darlene ,15-Dec-22,10:00,17:00,6.00,
10016,Delos Santos,Kolby ,15-Dec-22,10:00,17:00,6.00,
10017,Santos,Vella ,15-Dec-22,10:00,17:00,6.00,
10018,Del Rosario,Tomas,15-Dec-22,10:00,17:00,6.00,
10019,Tolentino,Jacklyn ,15-Dec-22,10:00,17:00,6.00,
10020,Gutierrez,Percival ,15-Dec-22,10:00,17:00,6.00,
10021,Manalaysay,Garfield ,15-Dec-22,10:00,17:00,6.00,
10022,Villegas,Lizeth ,15-Dec-22,10:00,17:00,6.00,
10023,Ramos,Carol ,15-Dec-22,10:00,17:00,6.00,
10024,Maceda,Emelia ,15-Dec-22,10:00,17:00,6.00,
10025,Aguilar,Delia ,15-Dec-22,10:00,17:00,6.00,
10001,Crisostomo,Jose,16-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,16-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,16-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,16-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,16-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,16-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,16-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,16-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,16-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,16-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,16-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,16-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,16-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,16-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,16-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,16-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,16-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,16-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,16-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,16-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,16-Dec-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,16-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,16-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,16-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,16-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,19-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,19-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,19-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,19-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,19-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,19-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,19-Dec-22,8:27,17:00,7.55,
10008,Martinez,Leila,19-Dec-22,8:01,17:00,7.98,
10009,San Jose,Allison ,19-Dec-22,8:05,17:00,7.92,
10010,Rosario,Cydney ,19-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,19-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,19-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,19-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,19-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,19-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,19-Dec-22,8:28,17:00,7.53,
10017,Santos,Vella ,19-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,19-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,19-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,19-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,19-Dec-22,8:11,17:00,7.82,
10022,Villegas,Lizeth ,19-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,19-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,19-Dec-22,8:21,17:00,7.65,
10025,Aguilar,Delia ,19-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,20-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,20-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,20-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,20-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,20-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,20-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,20-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,20-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,20-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,20-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,20-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,20-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,20-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,20-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,20-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,20-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,20-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,20-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,20-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,20-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,20-Dec-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,20-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,20-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,20-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,20-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,21-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,21-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,21-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,21-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,21-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,21-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,21-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,21-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,21-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,21-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,21-Dec-22,10:30,17:00,5.50,
10012,De Leon,Selena ,21-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,21-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,21-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,21-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,21-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,21-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,21-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,21-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,21-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,21-Dec-22,13:00,17:00,3.00,
10022,Villegas,Lizeth ,21-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,21-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,21-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,21-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,22-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,22-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,22-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,22-Dec-22,0:00,0:00,fixed,
